7.352103000000000065e+03 2.600000000000000000e+01 2.609999999999999876e+00 -8.397000000000000242e+00 t1
7.353510000000000218e+03 2.600000000000000000e+01 4.730000000000000426e+00 -1.570000000000000062e+00 t2
7.356643000000000029e+03 2.600000000000000000e+01 5.750000000000000000e+00 -2.963999999999999968e+00 t3
7.356648000000000138e+03 2.600000000000000000e+01 5.349999999999999645e+00 -3.186999999999999833e+00 t4
7.364033999999999651e+03 2.600000000000000000e+01 5.669999999999999929e+00 -5.508000000000000007e+00 t5
7.382523000000000138e+03 2.600000000000000000e+01 5.610000000000000320e+00 -3.935000000000000053e+00 t6
7.385386999999999716e+03 2.600000000000000000e+01 5.559999999999999609e+00 -3.366000000000000103e+00 t7
7.400546999999999571e+03 2.600000000000000000e+01 5.900000000000000355e+00 -7.379999999999999893e+00 t8
